Time(in Hours),Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118
6.25,27.414395058317464,27.38492771369654,27.336327157564032,27.10172402848504,27.076383494532624,27.27134248990209,27.29886697968392,27.089525515819524,26.909359377956516,26.72093363880807,27.29042062416314,27.31171814251239,27.41944957106755,27.393348446513613,27.462991242783318,27.372415845123946,27.24186805211169,27.414995891647568,27.462856012675687,27.448753958727266,27.390794762229206,27.288124949240533,27.071836488760518,27.15151783664739,26.712429728868777,26.763820231301924,27.37474399959312,27.4492907180413,27.4893207398909,27.185084190787233,27.471448691057752,27.41268351354035,27.49022616458814,27.384690396632593,27.41287024360332,27.41683628294948,27.33167741403371,27.26250084815901,27.661482456623247,27.791715033818885,27.86653783309995,27.785145788971754,27.537064067990087,27.52727268301304,27.478557562582186,27.25587533133924,27.10951627463224,27.12485168127836,27.04170497878855,27.22921922731964,27.491430525645733,27.58842048849332,27.59821201218753,27.488486199904923,27.50180992848196,27.49696224379349,27.415002207867555,27.520642749940993,27.1383432912467,26.988221053399567,26.936765527398048,26.983072710115184,27.044899498048604,26.948236204220837,26.796072578528175,26.73578352912743,26.898897730473344,26.77224642569115,26.679444438262376,27.28223686579008,27.285756269798657,27.26747642727314,27.29273914676041,27.43203148318178,27.356060659487863,27.5144314616349,27.023911162126378,27.054742126858706,27.019837700306685,26.78491818861464,26.773082516176032,26.950649828425707,26.856667683273223,26.680854835101485,26.554020092335282,26.662069266921073,26.64396702262379,26.451231774287734,26.234726987383873,26.641023753057766,26.616355883106817,26.52890567412267,26.724931469863982,26.861784512597875,26.95072329240726,26.93656732530675,26.89241393791537,26.897394012622158,26.917728461892708,26.84819932064347,26.76281461267796,26.61172010800421,27.12417719112565,27.369196748743136,27.463054212784662,27.50723113924948,27.729609417994787,27.500177172718715,27.51148329844719,27.511141520403548,27.36453107620376,27.76940452338043,27.272668580660206,27.444107636242226,27.4457951329066,26.784040375223253,27.4236523173601,27.52762193066951
6.5,27.53073364116649,27.50200480197949,27.45107667840829,27.213416503164986,27.187233134363318,27.384712033370707,27.41301751833937,27.200432689131347,27.01689976683958,26.824988501604636,27.406515173312954,27.426820822828503,27.539742001942123,27.509291640556594,27.578585529477603,27.487917711191287,27.354797573316525,27.530729902790316,27.57923296504449,27.566651719384932,27.50762647912151,27.40349068643635,27.18246775111899,27.2635098291134,26.81581303105125,26.86810789684023,27.49184907380408,27.569131552669237,27.61178209480866,27.297115324836156,27.593413335051558,27.530582113699925,27.605510235339622,27.499588755051178,27.528263917210037,27.532298699037415,27.445768012935474,27.375597319124577,27.783092805038436,27.917389683153758,27.99242757923475,27.906378363350374,27.654876544463473,27.646144747974482,27.597069281500985,27.37100374720904,27.22352623623119,27.237610284957576,27.153525020963585,27.344392489329937,27.611031190494742,27.709578708119786,27.720019041668703,27.60890070628601,27.622385642168908,27.617888437333654,27.533684393528276,27.642089788012157,27.24955535089281,27.09588337526453,27.04392027332912,27.091145124911233,27.15435611841976,27.055868832859957,26.901441078526705,26.840379742457277,27.007395786491532,26.877379737907926,26.782909100677156,27.397240471468226,27.400733311703043,27.3818241905982,27.40781183042354,27.553555220337667,27.474233610487232,27.639171722331692,27.134060982465908,27.164675648753743,27.129121316973222,26.89067433311249,26.878492484488103,27.06219138103096,26.968118739116154,26.78884457816589,26.660047570686732,26.76994312492,26.751473498850956,26.55437540112631,26.333961503200122,26.74770572317228,26.72320492080287,26.635311057072194,26.834458147653123,26.973834645442437,27.06315042021962,27.047230911609326,27.0010576345016,27.007160019220052,27.030085919242126,26.96110525132433,26.875106383223336,26.720105884121885,27.246320923389725,27.49415255798418,27.58997969777873,27.633919333196964,27.86038729137869,27.632615985198733,27.646072017823084,27.65097805694882,27.500880026014688,27.92203477483708,27.38638341674659,27.562205336048905,27.563909473240482,26.889345108653483,27.540718347509483,27.649737844620034
6.75,27.773157577922415,27.7451440154826,27.690996581761464,27.441886098479,27.414840383858643,27.618917592444223,27.64964121118304,27.428581803120192,27.238174121581846,27.039149804869524,27.644835231414948,27.666134961538607,27.7791108697717,27.74972494335169,27.817943216133703,27.729722625273833,27.589312620897136,27.775668595137425,27.822525813236926,27.812326224069967,27.751187186639317,27.64221303916959,27.412936750256048,27.496743411728666,27.031482908868483,27.0853702158501,27.742249305937,27.820250066090672,27.862453289007536,27.52900850025595,27.840940980378022,27.777505089009214,27.84333844208163,27.738236963555746,27.768576841806954,27.77322010291588,27.681181010273995,27.608421691107445,28.02361778711097,28.15671558344378,28.232160288726494,28.139359714908437,27.907853997613085,27.90752702631733,27.856196497124987,27.610646653891806,27.453754341343533,27.466789871601826,27.37687872797467,27.576858238364142,27.854739796259445,27.95916801080123,27.972964398716044,27.86061256838156,27.872442031805946,27.86900959453941,27.778869462204362,27.889173233050474,27.473735869877405,27.312123612255945,27.259466325387972,27.307636501637,27.374894595034355,27.27266649951757,27.114249228995455,27.05106620087187,27.22105653933956,27.089629927401496,26.99203573843152,27.635350002388563,27.639414560057816,27.62252927005665,27.64665934360359,27.799690947668285,27.713405580189637,27.875781073378544,27.354650014988803,27.38523482981722,27.34934171189128,27.1035670205232,27.091010247019796,27.287281952328325,27.194328004498907,27.01649072564685,26.885733353142847,26.998309154785264,26.979046538629994,26.780744678575864,26.55364907753405,27.0041499823544,26.968999557477595,26.86366826298862,27.06267094806289,27.199776466923204,27.289306504791004,27.27018404918303,27.220505808288426,27.22689035649582,27.259793596639366,27.18530115989828,27.105123899748246,26.949328904484474,27.476852876982022,27.732687361100844,27.83143105343653,27.878921156288662,28.111277210049643,27.875236637358707,27.88880418684629,27.893246027521727,27.73715630235137,28.166745086651478,27.622717584422546,27.812381001240674,27.814623367814434,27.101917744560506,27.791418041797836,27.890940254877606
7.0,27.94003194079408,27.90735484849867,27.853360854532703,27.59106151625552,27.562971721677638,27.772318847188004,27.80406900523034,27.576098274292804,27.381060046745542,27.177248662352035,27.80105751325058,27.822737813812186,27.93915572287706,27.90678361891687,27.972762755888414,27.882909388510782,27.737477743589093,27.928935073149677,27.97848570812472,27.969421566924044,27.906637210210803,27.793234814266626,27.55460431864135,27.638349162372247,27.1647120044383,27.22012772833513,27.89190345036893,27.974794806996293,28.019217758123784,27.675468925403937,27.9968521939829,27.928227842082276,27.995215098550098,27.88332977204544,27.91406226400826,27.918788359776517,27.826080717626432,27.752888369493338,28.18211248843033,28.31897004654854,28.39559667700819,28.299347880309757,28.05355762001656,28.05630526167207,28.005881146340354,27.75970700345608,27.597974620511877,27.612114768592598,27.518138465928715,27.72351213321648,28.005250222175622,28.109887832029752,28.125486649421088,28.013854357911946,28.027641726124312,28.0232845376367,27.93200703487114,28.04250884492111,27.6132133404336,27.44679899765315,27.393113549456853,27.441584137988972,27.511909756841384,27.407051364867506,27.24523453580788,27.181606038582228,27.35533300190687,27.218812928959604,27.11893909295787,27.776869092248646,27.78154220056703,27.765217151707425,27.78927411181115,27.952095698888584,27.863192716538563,28.03136661839312,27.490325665604647,27.520461159599492,27.48237684215937,27.23181279363869,27.219648742253707,27.428738669300365,27.335906120723102,27.149534089385867,27.011931725322732,27.12681125366248,27.10711950646388,26.89967008588478,26.66896035241125,27.127875958992988,27.094597055118452,26.988651244246938,27.19377743571826,27.33405337082075,27.42559117526633,27.406258941827264,27.352457909411186,27.35705348655537,27.392834102302235,27.318276014321036,27.237223089511453,27.07700219134115,27.617393533173626,27.875215077245883,27.974984165030087,28.0197643952255,28.254079645714217,28.025347307423388,28.041490654493053,28.050642251139692,27.890662348996052,28.335921660853433,27.771403874832266,27.962634941966517,27.96471812311912,27.23112662946684,27.950126779569427,28.046392531795714
7.25,28.131134766821464,28.09921529624204,28.042991877227806,27.767367764340907,27.738584120428108,27.95579201380966,27.989163768538397,27.75120607984752,27.550852622484694,27.34154896921659,27.987433617298688,28.0101039591068,28.12398124485734,28.093108945017647,28.15688395609732,28.06832189624286,27.914053205664366,28.112914095209035,28.163034007500624,28.15692792457263,28.091825731941118,27.97205757140481,27.723802718115316,27.809907380927065,27.323711222765155,27.38091180767061,28.071048257737104,28.155520427269362,28.20129938422695,27.84993806430623,28.176184247646233,28.10519456806963,28.177588880804354,28.06014493056981,28.092060974225447,28.097087054959076,28.000924816929352,27.9256985392883,28.36318620005222,28.49725104416724,28.573907686937478,28.47899352273515,28.24203211904911,28.255793755942758,28.198373111672936,27.93637878885912,27.767548359374096,27.780867485010244,27.680177300445866,27.89073287692052,28.181054502321114,28.28847190969035,28.30628326398768,28.19304921272172,28.205740025628685,28.202783624939052,28.109353088788772,28.21959129629917,27.768618498359686,27.601440843695986,27.54647703845359,27.59630780031071,27.6665594011044,27.560761478466762,27.397912266300022,27.33285978791566,27.507516332234555,27.37140955743078,27.269448159599552,27.951911035451918,27.956837130532616,27.941322520294694,27.964658846545966,28.1408823911676,28.045053350242643,28.207340681699396,27.65006816941161,27.6808631455305,27.641407516681443,27.384620515968194,27.372330694917807,27.591548340340736,27.501114209342973,27.31063724232588,27.167064577023538,27.28071970688059,27.260507945264376,27.052775562565312,26.81804252936678,27.298124004758243,27.260262919299908,27.146761960677413,27.353419183255678,27.49178440823657,27.583735287491823,27.565544665544895,27.509092941243615,27.513048450559847,27.552298404260263,27.47368526829856,27.398489887776446,27.236637669448104,27.775684314065124,28.03794602359324,28.14061675059,28.186680334581915,28.426659241425295,28.191665886083907,28.207886592311052,28.216888462341092,28.05278081776836,28.498906569128113,27.947988556408,28.14155019910322,28.143853799409186,27.384024631869703,28.143894543922897,28.230447716580606
7.5,28.479880439630243,28.447684241243337,28.388570196289002,28.09385556392036,28.063347001847788,28.29160306523055,28.3277156479013,28.07576529438263,27.865526027936102,27.646016601714624,28.32858064363217,28.352173977433008,28.46985984710815,28.436491122210185,28.49717988727338,28.409748574636783,28.243531900897814,28.452984276301187,28.504845516108368,28.5029852939311,28.43526900074654,28.307390698461923,28.04334956867984,28.133429916564214,27.622285162876864,27.68252818327502,28.409288654864753,28.49850887697784,28.54825500822101,28.176278804680056,28.520663819925723,28.444065735132053,28.51705094624588,28.395028728865444,28.428704451799963,28.434090021476027,28.332926013488272,28.253544752434983,28.715193576705218,28.852203670789024,28.930515987051514,28.826944774054617,28.587776879896623,28.606195770707288,28.544580644333095,28.265750758518074,28.088634809249406,28.102495662111483,27.993517416690448,28.215983116528864,28.519587861757174,28.632349274555942,28.65269800798532,28.53570433327174,28.54816390053335,28.546337338188923,28.449403184723597,28.561824458976538,28.08160198710841,27.905264307360945,27.848192761029328,27.90015150700338,27.9746546099246,27.86373892196486,27.6943463220632,27.626342136885352,27.808394544083757,27.666527877233012,27.559693617252336,28.283283164849752,28.288387263130634,28.272406179821,28.29647273048291,28.491750322708203,28.387659262413216,28.554618909002375,27.96003673966347,27.99103289074326,27.94917121093466,27.680139003430895,27.66749955672215,27.904479879439474,27.815334472818467,27.615451625595266,27.461914737897246,27.580019183229865,27.55876928419337,27.340305791361185,27.09451124881624,27.603229836409774,27.561876518023247,27.441291674103528,27.65664855031689,27.798208517346065,27.893346388369913,27.87354139655979,27.812183035223953,27.815441742269304,27.85998470200336,27.777569058303726,27.70433068381511,27.535573923244975,28.094427624628675,28.366993084124385,28.474260906966098,28.521617043405698,28.771853769099398,28.531348446513842,28.54973316770656,28.563343882439437,28.390380061193913,28.859980011340323,28.27903527243176,28.48207783232116,28.48453623537339,27.679647254144147,28.494120559753913,28.582199618388476
7.75,28.650847449970158,28.60833419585751,28.551665954124843,28.237256090877523,28.205961821244415,28.441179955514755,28.478360109003052,28.217511444858502,28.002762494970014,27.778602173562152,28.4791380792931,28.50495147573741,28.62242451606194,28.589101021975544,28.648601440112625,28.558608469595224,28.3855952893265,28.602863376039593,28.658527692068056,28.655019652704553,28.584692125771497,28.45065102036913,28.17575877480161,28.264341964468958,27.74773177103011,27.80970289923497,28.55181348625661,28.646305868919793,28.695274895687177,28.315852940494814,28.666326164551293,28.585443914047616,28.663679224791203,28.530768900734074,28.564421125106342,28.570089030639252,28.468210094452616,28.388191921032465,28.86124793114305,28.999202646525568,29.07809867908903,28.974718415582892,28.724169555925073,28.744918602224413,28.68498215285457,28.40559204563281,28.2175783264449,28.23406154700228,28.11891500936153,28.34617895004393,28.65507690102277,28.76788305075825,28.789268114596492,28.674605062336138,28.690297365328792,28.685958143409763,28.58764513268251,28.69962283472048,28.20072248747526,28.021630469396992,27.96338965066025,28.014751340463263,28.092310558744476,27.979682808369322,27.808465869895514,27.74011915063501,27.92345215279329,27.778284403360804,27.669555789809145,28.410473913894293,28.4170155955225,28.403510914217208,28.426029017300433,28.62557931204709,28.520240816023716,28.68914356187315,28.078012898433922,28.109118409803806,28.06488771499518,27.790155048299372,27.77841453947115,28.03232955673254,27.941620496404926,27.734852551775152,27.574805579704133,27.692701355532066,27.671074483148377,27.447997598413885,27.19959331081764,27.72115253283531,27.679987078660183,27.553087105619362,27.77283976906566,27.915536883801845,28.012100980119136,27.99365039255597,27.927150636848882,27.92585238064546,27.976156426619642,27.892686437875863,27.819527392620227,27.648907076867435,28.21189977764043,28.485433672071366,28.593434263973105,28.638569336351388,28.885836093553788,28.654759821654565,28.674748567429674,28.68858823002561,28.512433294459676,28.990079729571292,28.42104911639591,28.624177466113643,28.626632119673978,27.7912133969631,28.650451442787453,28.71969764861348
8.0,28.8152340613621,28.78211808038452,28.71969821811465,28.400796913686253,28.368448832397075,28.60970438712527,28.648781415734913,28.37977183467317,28.160020880598505,27.930704158778912,28.653137235349575,28.6778038775043,28.79682599600536,28.761589919802272,28.81615600589516,28.7309863412426,28.549634726251675,28.77098659255516,28.825044680649775,28.828810860966186,28.757693103489245,28.619595451794076,28.337208404327665,28.42910847635486,27.897117609899983,27.960450145397935,28.722932393992735,28.81778832916883,28.87184887151976,28.478702773259315,28.84056687034243,28.756943804424377,28.831559728166322,28.698482002754627,28.732991561505834,28.738958601039585,28.63436809656642,28.551975509225795,29.03677917092892,29.1747915598843,29.254330777443332,29.1451657309396,28.896534211207364,28.916614578729785,28.85537654938982,28.563744787702504,28.379255320103788,28.393178640543002,28.27466549009497,28.50892341885073,28.8245085467306,28.940574310272392,28.96304727520281,28.847352243994642,28.85984137258872,28.859347668803263,28.759129223232723,28.87134490956914,28.35723362505743,28.172322297966243,28.113283103658745,28.165121076248788,28.246034493414392,28.13050545462004,27.956092573232056,27.886116040802996,28.072441230113863,27.925357302693566,27.814912785148753,28.58244725389386,28.588243116674203,28.573916443270033,28.596683141801687,28.81524924357025,28.700031524634582,28.866420673104003,28.232403804521272,28.263378998065686,28.21809581262758,27.93656867999982,27.92519432054672,28.182785186174492,28.095782690701775,27.890686815665052,27.728130547019695,27.84870525431285,27.82651248608662,27.60055973653954,27.347422971877354,27.8867530248718,27.840752605907124,27.710663078755363,27.930786697015357,28.071096383416297,28.167685245876736,28.145943432503522,28.07740919548749,28.07601859236888,28.131750903846036,28.046095842919655,27.980999848444508,27.808160990551336,28.374308855013904,28.652777080529166,28.763029693657014,28.809056608931392,29.059323187176734,28.8287268777,28.850293596606104,28.870830784959672,28.689827261024547,29.178117730373614,28.58625272802175,28.796678542977098,28.799264348020685,27.938436434082114,28.828769492367165,28.901866756471865
8.25,29.101044878987686,29.061091921012668,28.998101686088916,28.65529477217649,28.621684648738224,28.86998826755126,28.911979253342288,28.632381620693888,28.40464427541425,28.1671018736432,28.920700634819987,28.946297503174105,29.064973278552475,29.02915894304283,29.077921589130586,28.995371310225565,28.804650811439956,29.036651265396472,29.092732736993813,29.100037279537933,29.02576469838383,28.87915127147624,28.58211030486914,28.676850236027676,28.125767811281126,28.191753791170704,28.98389570702225,29.0850052148718,29.140646388486307,28.73103822627256,29.105747572630438,29.01639213472985,29.089546654585096,28.954666581722492,28.9917913962819,28.997909740480665,28.888787382403766,28.803973563298115,29.301470976610446,29.43708650517847,29.51590752846201,29.398504885021076,29.16069699630649,29.19102938993732,29.129715992119156,28.828549382340984,28.633025006027207,28.64626598609181,28.51856284491264,28.764172389147806,29.09008269042533,29.210754494026297,29.241422135575412,29.124314265188985,29.138774478218238,29.137448475387178,29.031638859235404,29.14290136216849,28.60018062452015,28.40710157472504,28.34716465534622,28.40164128706385,28.485071676438547,28.365563462439756,28.186679249970148,28.114642288876738,28.30563540224104,28.155772669509176,28.04124836274887,28.83662254467872,28.84318601450281,28.828670356532097,28.85241582568113,29.090788385194347,28.967903982133457,29.133831965171012,28.47253906573422,28.50213980986684,28.455050692635265,28.16816806232082,28.155979125358414,28.43286575607201,28.346044085689968,28.132460761781967,27.96082954059349,28.08290247783265,28.059887092562057,27.826587036338548,27.56843143878206,28.136028280332862,28.087174280256345,27.947081920006703,28.172477452546833,28.313072003991255,28.410908606306087,28.38799183461379,28.31441532026976,28.315974959559682,28.37593935018125,28.286908535182683,28.225982859008035,28.048067176667995,28.62321678833863,28.907844921515306,29.02102980603516,29.06707468543818,29.331227013025956,29.092730084419994,29.116465798130008,29.139322076503476,28.951231167053592,29.45228891820999,28.842009107096555,29.056863985323815,29.059584170170652,28.16950133916032,29.105238511323233,29.175854920810565
8.5,29.302553891681782,29.260181297531968,29.199073072112597,28.83416275845284,28.799381608336507,29.05522306034118,29.09972389435703,28.808528706693863,28.57507912698868,28.331658826975037,29.11135421232718,29.138745716479907,29.254705848599034,29.219443731706175,29.256762035475212,29.18133933950529,28.9778195920161,29.213237395854787,29.271882842173685,29.286556978828017,29.21290825709634,29.05893803809244,28.74933883182885,28.84706233922182,28.28060374399848,28.348549224046042,29.154386100493216,29.25959713199525,29.31967104665918,28.903203432642528,29.28332858509675,29.1903807978546,29.265384712168938,29.12595894127549,29.16355651426751,29.169635906433868,29.059880744732112,28.974235855714948,29.491226804532545,29.62422923846561,29.703911579687087,29.578635140187046,29.331316017555743,29.361576669697428,29.299382364613084,28.997542644125332,28.8015576999588,28.818217467498357,28.68208664876002,28.9360582017287,29.2627002291884,29.38438818772756,29.41758865680908,29.300503779414274,29.315937454530907,29.31549673127249,29.213623047800475,29.318358844744935,28.76472156745328,28.565043483346386,28.50432073863193,28.559404589844217,28.646585088102988,28.52387581397107,28.341487383856908,28.268756278657033,28.462346814381213,28.309129183657745,28.19341657510217,29.015106316435652,29.02109822280766,29.00317491661258,29.030428201670713,29.294088100783107,29.166804045688078,29.331898969337736,28.63332476520376,28.66157224662785,28.611849550536817,28.318133862201325,28.307569202519982,28.588644845432395,28.501076656723647,28.282457618635753,28.10011462311266,28.225749960393237,28.202223773786503,27.95825492507769,27.695530527196855,28.26700203200925,28.221981270503946,28.087025502457717,28.32123742377535,28.462545913761204,28.563669068633565,28.540591453224433,28.465578209523215,28.465377166944982,28.523067397068512,28.43246633151502,28.374342943965363,28.191854442839805,28.77463557977179,29.062976803581513,29.176713973912104,29.221125185761558,29.489188992860228,29.252861378746474,29.278369582912134,29.305544183312744,29.11301148447686,29.623365469161268,29.015577718632688,29.229372338251647,29.231807233560186,28.323004758357698,29.298420642681844,29.384536232926568
8.75,29.517338266785842,29.476576794920575,29.40936943521881,29.030323339894377,28.993825721369376,29.258379220815282,29.305959644274978,29.001739404953824,28.76219350551524,28.51251491961523,29.32154873422396,29.3480081488275,29.467410769670515,29.425300989361254,29.45570748483008,29.391065008113088,29.170318349299762,29.41282787448924,29.47313135575527,29.493691402924927,29.41697268378947,29.2570128175187,28.935071415000472,29.03508891354267,28.453377851016533,28.523210127827628,29.35399658470396,29.465022407747366,29.53010430729379,29.093493256441597,29.490382433683987,29.388065722830998,29.46006468643512,29.317591584222843,29.353977937976687,29.360744970796365,29.248614502090888,29.159764186608445,29.686171130493673,29.81851205987332,29.893916733281575,29.76133046564382,29.529352671414628,29.551254084060506,29.487573901851462,29.177528228592227,28.977771088389044,28.990003796738186,28.848635551444726,29.106934121207477,29.445368743684806,29.57136152816589,29.60060409861595,29.48413048701208,29.49953085862967,29.500660502207342,29.39471770911757,29.503653568448108,28.91529285891379,28.713483863265818,28.65258258290658,28.70688367963029,28.796932104307903,28.673665351410353,28.493581233704163,28.41960698626273,28.614251511304964,28.46079285992079,28.34369433202835,29.20997623307461,29.216025900045306,29.196891851674465,29.225646300928073,29.50494767482779,29.363435327060674,29.529034007750024,28.796730368478958,28.82496821028569,28.77467820750863,28.470190099847873,28.459959736916257,28.764290959372484,28.681986568253595,28.46311154957799,28.278250750548537,28.400949963591696,28.37679629280368,28.13746255034643,27.86515378807694,28.454645157352793,28.407721471951664,28.26776684858614,28.500652205826636,28.63859948414562,28.736024458133247,28.710195053917936,28.628627989737602,28.623752654194906,28.696281937973254,28.608872988766812,28.560157580495993,28.374605491181867,28.96447584840178,29.253969790887727,29.37220889900993,29.41926236441196,29.67890140991743,29.460241759941276,29.490367605810363,29.5285275839518,29.32987691635145,29.86163040347492,29.208587625872916,29.43045219476975,29.433438880122743,28.47431038891404,29.51274507406854,29.58463184756745
9.0,29.666632432221135,29.617372178354326,29.555165187267136,29.15289115182537,29.115774055601136,29.38553984381037,29.434747712412214,29.122361676645543,28.878620034601564,28.6246515452853,29.452016104250152,29.481138721445237,29.595918133831052,29.55691773052688,29.578952999490202,29.51625836732846,29.28837366120933,29.53491430823769,29.59819986402574,29.622263221637,29.545826333874412,29.379083101903994,29.046695500209317,29.147510937987064,28.5574700467278,28.628849314366562,29.467709883681838,29.58263437828037,29.648676109246743,29.210495947094262,29.60784055326274,29.503752283756565,29.57936121191944,29.430674696362615,29.468137458743417,29.474735009659653,29.362468659794253,29.274131048966343,29.81452920096301,29.943547830151,30.02033056537113,29.88390238568799,29.640266494787653,29.668365674873094,29.605804577109367,29.298388700364868,29.09384508160835,29.11085511320514,28.96133034773161,29.22679009741215,29.56371014973846,29.68910566172384,29.72380219169424,29.608711466863085,29.626625943368026,29.626543036142163,29.523801168842216,29.62508901914745,29.030388320043812,28.823301587305888,28.7617065538636,28.81674414615653,28.909454660113667,28.78351906853708,28.59993803661328,28.525888547919337,28.721972758182055,28.565575765793504,28.447356789636057,29.325078068144297,29.33141127351946,29.31114461626604,29.34152939014109,29.63915266741633,29.497665926403805,29.661694464771355,28.905028623014985,28.93176187730774,28.878767249147554,28.571774933550515,28.562915661263848,28.871548568185602,28.78682531531678,28.561228087764654,28.365950974637762,28.491253143511617,28.46676469009817,28.216754821991334,27.94430304545506,28.5378196891507,28.494230368172357,28.35580587682544,28.596751237742684,28.735652395284433,28.836735891356106,28.81236069019098,28.729369824631178,28.723786554001286,28.792267171916393,28.702066581321418,28.653745986124253,28.465405957082613,29.057168545146833,29.34844500661693,29.46565740896053,29.509433784243107,29.774951279854466,29.555260597845248,29.58600839279794,29.623702959685687,29.422534117247665,29.955194395007457,29.326568466732823,29.544086435951698,29.546694778594265,28.57930520236589,29.64678074007444,29.727013435446096
9.25,29.87509135621381,29.822803362903837,29.75937270208725,29.34240084569006,29.304364302901753,29.581095066285958,29.632044665757068,29.31085956634669,29.06058201909958,28.799983496970597,29.650784067311406,29.680940593768273,29.79653555217199,29.757057544379073,29.77874912700288,29.71527759909457,29.480797560390624,29.736214806729837,29.80051627244826,29.825539360809604,29.746335689721974,29.573397324482453,29.230231444463467,29.333125137894022,28.728699605334572,28.802192458671644,29.665094913015167,29.78323136240224,29.850084763117305,29.40045154148497,29.807036567934855,29.69916390245403,29.778233535984615,29.62639132961833,29.665669757111345,29.672539984225608,29.55627571493826,29.464650042641114,30.01633847999857,30.144720398210616,30.221172209656416,30.081427937034768,29.842609473149196,29.874896201580647,29.811359689371812,29.492388037312526,29.279213722048492,29.296193753762406,29.140615648835638,29.412969665003185,29.759883175867735,29.888873360809672,29.926928310656432,29.809775224117722,29.827829590930875,29.827775401549047,29.72116494147895,29.82395794771869,29.205806159379428,28.995127836982935,28.932312694247443,28.98914259556914,29.08283198120679,28.954718363801756,28.76849829769226,28.692715748408443,28.892169314314803,28.733753018368137,28.61250188768399,29.514086574619782,29.521050006019145,29.501847089283913,29.531579093528375,29.83973744738072,29.692694905279822,29.857000102318015,29.08110249722051,29.10807436853916,29.0537991456595,28.740663626027427,28.731330228023317,29.05248691857944,28.967451621756908,28.73772633845908,28.5373951417131,28.662926501571455,28.637793771177677,28.38540766848512,28.108258152069602,28.726484799434203,28.67817400114757,28.52961810601329,28.77367117226821,28.91263770290034,29.014302187631547,28.98951021690042,28.903032464828335,28.898339379506453,28.97169805277888,28.877949372790603,28.83240599967675,28.641225471096035,29.239450717510024,29.53630284104944,29.6567034794992,29.70157487924509,29.97529227936226,29.749132719774646,29.78078719752784,29.819091747408944,29.612529913434322,30.15540921040461,29.51943597287789,29.741281134795596,29.744116953847744,28.7478822237465,29.853932821674704,29.926294722711827
9.5,30.175307283591465,30.117366350256606,30.055133005529534,29.610783684894315,29.5708560050216,29.85874758374017,29.912586169985296,29.576032877091734,29.316362421949343,29.046219324416423,29.934240884393834,29.966387099998524,30.084389538840014,30.042135340389947,30.05560072382272,29.995272639281612,29.746693284891112,30.01051649618671,30.07866456406235,30.10915315507553,30.02870267704724,29.846351252204382,29.485091395235646,29.59037024202251,28.96527834089904,29.041764295402636,29.932855570441543,30.057864348919114,30.129553299741556,29.663662610618516,30.084898511769758,29.969788067923385,30.05179208211739,29.891847208890457,29.931804416356332,29.93889085372752,29.820611234118633,29.72610196731864,30.306710022092243,30.436959433356236,30.51460697751207,30.364561982500735,30.109931772330484,30.14223204966655,30.077943997396414,29.75357240229079,29.53384569899151,29.554692013593446,29.38927323987007,29.672653799847225,30.025855259526164,30.156830883384306,30.196737906453347,30.07947008474225,30.099358827531024,30.099282449488733,29.994091078166143,30.09406853168848,29.45228165943995,29.23233498724642,29.167866691765838,29.225294006756133,29.32481085973675,29.191872888597164,29.000045187843558,28.92284850145451,29.128132466540126,28.962451029576556,28.838183012065414,29.777671734182313,29.784836525376623,29.764144212881494,29.795850571198738,30.128855288532627,29.975798737660803,30.146758811539247,29.321942692053756,29.34806981067925,29.29021723558768,28.965749967142273,28.958146045821167,29.292861672867193,29.205485886001235,28.968923597944222,28.757263459343548,28.887462590828463,28.861487537447193,28.5960070757136,28.311246920247523,28.944824080310514,28.89846792887887,28.749452446143287,29.00443179090229,29.14614262211173,29.251277801551634,29.224975055021755,29.13367548605835,29.125949283268223,29.203075303913433,29.10774232512572,29.063555998708484,28.865838162389633,29.48211021326724,29.78498132187359,29.90761211946023,29.950295880950616,30.22750979803559,30.008927652753776,30.044032664338314,30.089385751652202,29.87517168340615,30.44288242360062,29.786321332097973,30.011445294802353,30.01408997678609,28.97667780760295,30.143523725455665,30.222741170518407
